budget,id_pelicula,original_language,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_ok,spoken_languages_ok,production_countries,belong_to_collection,production_companies_ok,release_year,return
45000000.0,346685,en,"Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.",10.217291,2016-10-05,173185859.0,112.0,Released,What you see can hurt you.,The Girl on the Train,6.2,1837,"Crime,Drama,Mystery,Romance,Thriller","Español,English",United States of America,,"DreamWorks,Marc Platt Productions,Reliance Entertainment,Amblin Partners",2016,3.85
140000000.0,676,en,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",11.419388,2001-05-21,449220945.0,183.0,Released,It takes a moment to change history. It takes love to change lives.,Pearl Harbor,6.6,1833,"History,Romance,War","Français,English,日本語",United States of America,,"Jerry Bruckheimer Films,Touchstone Pictures",2001,3.21
92000000.0,855,en,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",10.064446,2001-12-28,172989651.0,144.0,Released,Leave No Man Behind.,Black Hawk Down,7.2,1832,"Action,History,War","English,Somali","United Kingdom,United States of America",,"Jerry Bruckheimer Films,Revolution Studios,Scott Free Productions",2001,1.88
4000000.0,376867,en,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",14.171675,2016-10-21,65046687.0,111.0,Released,This is the story of a lifetime,Moonlight,7.3,1831,Drama,English,United States of America,,"Plan B Entertainment,Upload Films,A24,Pastel",2016,16.26
5000000.0,17431,en,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. When he has an accident however, he wakens to find that he is not alone.",13.336773,2009-06-12,9760104.0,97.0,Released,The last place you'd ever expect to find yourself.,Moon,7.6,1831,"Science Fiction,Drama","Español,English",United Kingdom,,"Liberty Films UK,Lunar Industries,Xingu Films,Limelight Fund",2009,1.95
90000000.0,138103,en,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",14.753545,2014-08-04,206172544.0,127.0,Released,New team. New attitude. New mission.,The Expendables 3,6.1,1830,"Action,Adventure,Thriller",English,"France,United States of America",The Expendables Collection,"Davis-Films,Nu Image Films,LionsGate,Millennium Films,Ex3 Productions,Fipex Holding",2014,2.29
9900000.0,300669,en,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,25.869883,2016-08-25,157100845.0,88.0,Released,"This house looked like an easy target, until they found out what was inside.",Don't Breathe,6.7,1830,"Crime,Horror,Thriller","English,Український",United States of America,,"Ghost House Pictures,Sony Pictures Releasing,Screen Gems,Stage 6 Films,Good Universe,Blind Man Productions",2016,15.87
69000000.0,339846,en,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",35.637691,2017-05-12,177856751.0,116.0,Released,"Don't worry, summer is coming",Baywatch,6.1,1829,"Action,Comedy",English,United States of America,,"Paramount Pictures,Montecito Picture Company, The,Flynn Picture Company,Fremantle Productions,Seven Bucks Productions,Skydance Media,Uncharted",2017,2.58
40000000.0,39513,en,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",10.24382,2011-02-14,97552050.0,104.0,Released,Who's up for a close encounter?,Paul,6.5,1825,"Adventure,Comedy,Science Fiction",English,"United Kingdom,United States of America",,"Universal Pictures,Big Talk Productions,Relativity Media,Working Title Films",2011,2.44
20000000.0,107985,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,9.830382,2013-07-18,46089287.0,109.0,Released,Good food. Fine ales. Total Annihilation.,The World's End,6.7,1820,"Comedy,Action,Science Fiction",English,United Kingdom,,"Universal Pictures,Big Talk Productions,Focus Features,Working Title Films",2013,2.3
5000000.0,170,en,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",17.656951,2002-10-31,82719885.0,113.0,Released,His fear began when he woke up alone. His terror began when he realised he wasn't.,28 Days Later,7.1,1816,"Horror,Thriller,Science Fiction","Español,English",United Kingdom,28 Days/Weeks Later Collection,"DNA Films,British Film Council",2002,16.54
30000000.0,1637,en,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",10.859292,1994-06-09,350448145.0,116.0,Released,Get ready for rush hour,Speed,6.8,1814,"Action,Adventure,Crime",English,United States of America,Speed Collection,Twentieth Century Fox Film Corporation,1994,11.68
126000000.0,1635,en,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",11.443647,2005-07-20,162949164.0,136.0,Released,Your time will come...,The Island,6.5,1813,"Action,Thriller,Science Fiction,Adventure",English,United States of America,,"DreamWorks SKG,Warner Bros.,Parkes/MacDonald Productions",2005,1.29
23000000.0,2787,en,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",6.424399,2000-02-18,53187659.0,108.0,Released,Don't be afraid of the dark. Be afraid of what's in the dark,Pitch Black,6.7,1812,"Thriller,Science Fiction,Action",English,United States of America,The Chronicles of Riddick Collection,Interscope Communications,2000,2.31
14000000.0,114,en,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",13.348451,1990-03-23,463000000.0,119.0,Released,Who knew it was so much fun to be a hooker?,Pretty Woman,7.0,1807,"Romance,Comedy","English,Italiano,日本語",United States of America,,"Touchstone Pictures,Silver Screen Partners IV",1990,33.07
55000000.0,253412,en,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",10.758754,2015-09-10,203427584.0,121.0,Released,The Storm Awaits.,Everest,6.7,1805,"Adventure,Drama",English,"Iceland,United Kingdom,United States of America",,"Universal Pictures,Working Title Films,Walden Media,Cross Creek Pictures,Free State Pictures,RVK Studios",2015,3.7
60000000.0,82682,en,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.",8.581558,2013-01-10,105200903.0,113.0,Released,No Names. No Badges. No Mercy.,Gangster Squad,6.2,1805,"Crime,Drama,Action,Thriller",English,United States of America,,"Village Roadshow Pictures,Lin Pictures,Warner Bros.,Langley Park Production",2013,1.75
